shop_name,shop_rating,r_num,Category,Location,region,Price_range,nickname,user_rating,lun_di,times,review,save,Category_1,min_점심,max_점심,avg_점심,min_저녁,max_저녁,avg_저녁,Location_1,Location_2
스시라온,4.9,957,스시오마카세,성수,서울특별시 성동구 성수일로 10 서울숲 ITCT 지식산업센터 1층 106호,점심 7만원 · 저녁 14만원,혼밥하는 돼식가,5.0,저녁,2024.05.16,언제나 잘 챙겨주시는 셰프님덕에 맛있게 잘 즐기고 왔습니다! 추가차지도 넉넉하게 챙겨주셔서 양과 맛 모두 정말 만족스러운 한끼였습니다! 다음에는 흰살 위주로 더 챙겨먹어보겠습니다  ,"9,003",일식,70000.0,70000.0,70000.0,140000.0,140000.0,140000.0,성동구,성수
스시라온,4.9,957,스시오마카세,성수,서울특별시 성동구 성수일로 10 서울숲 ITCT 지식산업센터 1층 106호,점심 7만원 · 저녁 14만원,욘정쓰,5.0,점심,2024.06.21,"남자친구 생일기념으로 처음방문이구 메모에도 적었었는데 기억해주시고 축하도해주시고 마지막에 앵콜스시랑 티라미수도 하트모양으로 귀엽게주셧어요 ㅎㅎ 중간중간 밥양이괜찮은지물어봐주셨고  ,  생선 종류와 설명 들으면서 맛있게 먹었어요 다음엔 디너에 꼭오려구요 !!  ","9,003",일식,70000.0,70000.0,70000.0,140000.0,140000.0,140000.0,성동구,성수
스시라온,4.9,957,스시오마카세,성수,서울특별시 성동구 성수일로 10 서울숲 ITCT 지식산업센터 1층 106호,점심 7만원 · 저녁 14만원,우니먹고우니,5.0,저녁,2024.05.26,늘 그렇지만 편하고 좋은 분위기에서 맛있게 먹었습니다.  맛이 너무 좋아서 먹다 울뻔했네요 ㅋㅋ또 가고 싶은 업장👍🏻  ,"9,003",일식,70000.0,70000.0,70000.0,140000.0,140000.0,140000.0,성동구,성수
스시라온,4.9,957,스시오마카세,성수,서울특별시 성동구 성수일로 10 서울숲 ITCT 지식산업센터 1층 106호,점심 7만원 · 저녁 14만원,짱슨갱,4.7,점심,2024.05.07,샤리가 조금 푸석한 면이 있었음에도 불구하고 전체적으로 짜지않고 맛있었습니다~ 친절함과 서비스는 가본곳 중 손에 꼽힙니다  ,"9,003",일식,70000.0,70000.0,70000.0,140000.0,140000.0,140000.0,성동구,성수
스시라온,4.9,957,스시오마카세,성수,서울특별시 성동구 성수일로 10 서울숲 ITCT 지식산업센터 1층 106호,점심 7만원 · 저녁 14만원,Blueseoul,5.0,점심,2024.05.07,너무 맛있었고 잔사케로 먹을 수 있어서 좋았어요! 기분 좋은 생일날이 되었습니다 :)  맛있게 잘 먹었습니다!  ,"9,003",일식,70000.0,70000.0,70000.0,140000.0,140000.0,140000.0,성동구,성수
스시라온,4.9,957,스시오마카세,성수,서울특별시 성동구 성수일로 10 서울숲 ITCT 지식산업센터 1층 106호,점심 7만원 · 저녁 14만원,스잘알못,5.0,점심,2024.06.26,잘생긴 셰프님만큼이나 음식도 맛있습니다  ,"9,003",일식,70000.0,70000.0,70000.0,140000.0,140000.0,140000.0,성동구,성수
스시라온,4.9,957,스시오마카세,성수,서울특별시 성동구 성수일로 10 서울숲 ITCT 지식산업센터 1층 106호,점심 7만원 · 저녁 14만원,새로운 미식가_95346,4.8,점심,2024.03.05,"런치로 다녀왔습니다. 스시 오마카세를 많이 가본 것은 아니지만, 가본 곳 중에서는 단연 최고라고 하고 싶습니다. 비린내를 원체 잘 맡아서 스시는 항상 힘들어했는데, 차완무시가 비리지 않은 스시집은 처음이라 느꼈고, 기름 많은 참치나 고등어도 전혀 비리지 않고 오히려 앵콜하고 싶을 정도였습니다. 그리고 전갱이가 정말 킥이었다고 생각이 들었습니다. 다만, 같이간 일행과 제가 말을 못 건 탓인지 몰라도 셰프님께서는 과묵한 편이셨고 그로 인해 분위기가 조금은 딱딱하다고 느껴질 수도 있습니다. 물론 질문에는 정말 성심성의껏 답해주십니다. 그렇지만 정말 맛있고 강추하고 싶은 곳입니다. 재방문하고 싶습니다.  ","9,003",일식,70000.0,70000.0,70000.0,140000.0,140000.0,140000.0,성동구,성수
스시라온,4.9,957,스시오마카세,성수,서울특별시 성동구 성수일로 10 서울숲 ITCT 지식산업센터 1층 106호,점심 7만원 · 저녁 14만원,쑤비,5.0,저녁,2024.05.09,너무 맛있게 잘먹었습니다~성수동에서 최고에여  ,"9,003",일식,70000.0,70000.0,70000.0,140000.0,140000.0,140000.0,성동구,성수
스시라온,4.9,957,스시오마카세,성수,서울특별시 성동구 성수일로 10 서울숲 ITCT 지식산업센터 1층 106호,점심 7만원 · 저녁 14만원,surururu,5.0,점심,2024.05.29,"분위기, 서비스, 맛 모두 완벽!  ","9,003",일식,70000.0,70000.0,70000.0,140000.0,140000.0,140000.0,성동구,성수
스시라온,4.9,957,스시오마카세,성수,서울특별시 성동구 성수일로 10 서울숲 ITCT 지식산업센터 1층 106호,점심 7만원 · 저녁 14만원,밥밥밥밥밥밥밥밥먹자,5.0,저녁,2024.04.21,"오마카세 3번째로 와보는데 두곳은 실패했거든요 그래서 인생에 오마카세는 다신 없다 다짐했는데  남자친구가 한번도 안가봤다고 하기도 했고 남자친구 생일이라 큰맘먹고 왔는데, 그냥 말이 필요앖습니다.  맛도 좋고, 서비스도 좋고 무엇보다 셰프님들이 친절하세요,,,,  솔직히 배 안찰줄 알았는데 배가 너무 불러서 깜짝놀랐어요 ㅋㅋㅋㅋ  사진보니 또 오고싶네여   ","9,003",일식,70000.0,70000.0,70000.0,140000.0,140000.0,140000.0,성동구,성수
스시라온,4.9,957,스시오마카세,성수,서울특별시 성동구 성수일로 10 서울숲 ITCT 지식산업센터 1층 106호,점심 7만원 · 저녁 14만원,ms2655,5.0,저녁,2024.06.16,정말정말 처음부터 끝까지 정말 완벽 했습니다  정말 진심 여태 가본 오마카세 1등입니다 가격대비 너무나 완벽!!완벽 이란 말 밖에 표현이 안되네요 사케도 진심 맛있었구여🥹🫶  ,"9,003",일식,70000.0,70000.0,70000.0,140000.0,140000.0,140000.0,성동구,성수
스시라온,4.9,957,스시오마카세,성수,서울특별시 성동구 성수일로 10 서울숲 ITCT 지식산업센터 1층 106호,점심 7만원 · 저녁 14만원,성공한 미식가_36861,5.0,점심,2024.05.23,첫오마카세였는데 너무너무 맛있었어요 분위기도 진짜 좋구요! 구성이 너무 좋고 하나하나 맛있었어요! 역시 요즘 핫하다더니 외보길 잘했네요~! 저녁도 한번 와보고싶어요!!!  ,"9,003",일식,70000.0,70000.0,70000.0,140000.0,140000.0,140000.0,성동구,성수
스시라온,4.9,957,스시오마카세,성수,서울특별시 성동구 성수일로 10 서울숲 ITCT 지식산업센터 1층 106호,점심 7만원 · 저녁 14만원,소울스,5.0,저녁,2024.01.13,"1/12 디너 방문했습니다.  라온 초행으로 다녀왔는데 너무 좋았습니다. 츠마미로 고등어 먹었을때부터 느낌이 왔습니다. 고등어가 진짜 너무 좋더라고요!! 츠마미에 양식 터치 들어간점도 다른 업장과 차별점이 있어 너무 좋았습니다!! 또한 수셰프님이 와사비 , 츠케모노,물 등을 수시로 체크하여 비지않도록 서비스 해주셨는데 이 점도 너무 좋았어요!! 서비스도 너무 좋았습니다 히카리가 먹고싶어서 라온 선택했는데 후회없는 선택이었습니다.  초행임에도 불구하고 셰프님의 후한 앵콜을 보고 라온에 뼈를 묻어야겠다는 생각이 들었습니다🥹🥹 고등어봉초밥.. 아... 진짜 너무 맛있었습니다 .. 안에 킥으로 달달한 깨소금 넣으셨다고 했는데, 이게 입 안에서 씹히면서 잘 어우러지더라고요.. 전갱이와 함께 베스트였습니다!!! 디저트 또한 제가 스시야에서 먹어본 디저트 중 단연 원탑이네요!!! 너무 달지도않고 적당히 달아서 먹자마자 반했습니다!! 너무 좋았어요👍👍👍 초행인데 잘 챙겨주셔서 너무 감사하고 다음에 또 방문하겠습니다!!!  ","9,003",일식,70000.0,70000.0,70000.0,140000.0,140000.0,140000.0,성동구,성수
스시라온,4.9,957,스시오마카세,성수,서울특별시 성동구 성수일로 10 서울숲 ITCT 지식산업센터 1층 106호,점심 7만원 · 저녁 14만원,고독한 개척가_47298,5.0,저녁,2024.02.07,"어머니 생일에 모시고 갔는데 정말 맛있게 잘 먹었습니다. 츠마미가 특히 환상적이었는데, 솔직히 스시보다 츠마미가 더 맛있었어요. 특히 트러플 참치랑 찹쌀칩... 쉐프님이 개점 2년간 유일하게 바뀌지 않은 메뉴라고 자랑하시던 이유가 있더군요. 거기다 나름 흔한(?) 메뉴인 무시아와비도 맛있었습니다. 살면서 먹어본 가장 맛있는 전복이었어요. 남은 소스 핥아먹을 뻔했습니다.. 그리고 고등어회도 정말 좋았어요. 비린내 하나도 없고, 깨소스와 완벽한 궁합이었습니다. 제가 원래 그냥 고등어회보다는 초절임을 한 봉초밥을 좋아하는데, 오늘은 회가 압도적으로 맛있었어요.  예약할 때만 해도 가격이 비싸서 손이 떨렸는데, 먹고 나니 돈이 전혀 아깝지 않았습니다. 유일하게 아쉬운 점은 제가 좋아하는 고등어 봉초밥이 다른 메뉴에 비해 임팩트가 없었다는 것? 그것도 고등어회가 기대감을 너무 올려놓아서 어쩔 수 없었습니다... 서비스, 맛, 양 모두 좋았습니다. 꼭 다시 가보고 싶네요.  ","9,003",일식,70000.0,70000.0,70000.0,140000.0,140000.0,140000.0,성동구,성수
스시라온,4.9,957,스시오마카세,성수,서울특별시 성동구 성수일로 10 서울숲 ITCT 지식산업센터 1층 106호,점심 7만원 · 저녁 14만원,혼밥하는 돼식가,5.0,저녁,2024.04.09,집밥삼고 싶은 라온입니다 츠마미도 정석적인 조합과 나름 세련된 조합이 괜찮다고 생각하고 셰프님도 친절하셔서 이 가격대에 이만한 업장 찾기 힘들다고 생각합니다  ,"9,003",일식,70000.0,70000.0,70000.0,140000.0,140000.0,140000.0,성동구,성수
스시라온,4.9,957,스시오마카세,성수,서울특별시 성동구 성수일로 10 서울숲 ITCT 지식산업센터 1층 106호,점심 7만원 · 저녁 14만원,둥둥둥둥둥,5.0,점심,2024.06.23,늘 맛있고 친절한 라온 !  ,"9,003",일식,70000.0,70000.0,70000.0,140000.0,140000.0,140000.0,성동구,성수
Wip seongsu (윕 성수),4.5,923,다이닝바,성수,서울특별시 성동구 광나루로4가길 5 1층,점심 저녁 동일가 1 - 4만원,환영이 歡領,5.0,저녁,2024.06.14,"취한채로 적게돼서 음슴체로 적겠음.  친구들이 간다고 해서 눈치 안챙기고 껴서 또 왔음. 와인도 사준대서 감사합니다 하고 포트와인 레드 화이트로 두병이나 마셨음.(단 19도짜리 밋있는 와인)  오늘은 사람이 많아서 다양하게, 그리고 신메뉴인 초당옥수수 뇨끼도 먹었음.(제일 핫했음)  솔직히 초당옥수수 별로 안좋아하고, 통조림옥수수도 좋아하지는 않아서 그냥 한숟갈만 뜨자 했는데, 2숟갈 뜨는 순간 이미 동나있어서 아쉬웠음.(남자 5명이라 맛있다고 다 먹어버림.... ㅇㅅㅇ)  다른건 이미 업로드 했으니 초당옥수수 뇨끼를 말하자면,딱 어 단가? 다네? 할 정도의 적당한 단맛에, 과하지않은 스치듯 지나가는 옥수수의 향, 폭신쫄깃(폭쫄)한 뇨끼가 상상 할 수 있는 맛을 뛰어 넘어 '어?' 하는 순간에 다음 뇨끼를 먹고 있는 자신을 볼 수 있는 맛이었음.  이상 와인 반병에 알딸딸 해져버려서 이만 줄이겠음. ㅅㄱ  ","9,999+",다이닝바,10000.0,40000.0,25000.0,10000.0,40000.0,25000.0,성동구,성수
Wip seongsu (윕 성수),4.5,923,다이닝바,성수,서울특별시 성동구 광나루로4가길 5 1층,점심 저녁 동일가 1 - 4만원,환영이 歡領,5.0,점심,2024.05.19,"세상에 이런맛은 없었다 이것은 이베리코인가 스테이크인가! (이베리코 스테이크) 뼈 달리고 듬직한 덩어리가 나오는데 흔히 말하는 만화고기가..! 심지어 맛은 일반적인 고기와 비교 불가하게 맛있는데 꿈인가 했다. (조리 방법의 차이인가..?) 그리고 육즙 팡팡에 보시다시피 손만대면 잘리는 느낌의 부드러움! 사이드로(Entree) 문어랑 부라타중 고민하다 시킨 부라타 샐러드도 상큼하고 '달/디\단/ 토_마/토-'와 바질페스토 소스는 찰떡같이 잘 어울리고, 같이 시킨 릴레(LILLET)베이스 칵테일도 맛있었다.. 지금은 가오픈 기간이라 점심에만 하신다는데, 정식 오픈하면 메뉴도 늘고, 저녁에도 분위기 있게 즐길 수 있을 듯!! 이베리코 써는 동영상도 찍었는데 같이 올리지 못한게 너무 아쉬울 정도의 퀄리티가 있는 곳.  ","9,999+",다이닝바,10000.0,40000.0,25000.0,10000.0,40000.0,25000.0,성동구,성수
Wip seongsu (윕 성수),4.5,923,다이닝바,성수,서울특별시 성동구 광나루로4가길 5 1층,점심 저녁 동일가 1 - 4만원,맛사냥꾼ㅋㅋ,5.0,점심,2024.05.27,맛 분위기 전부 만족스러웠던 곳. 디저트까지 전체적으로 다 맛있어서  취향껏 시켜드시면 될 것 같아요.  문어는 쫄깃한 식감이 좋았고 소스랑 가니쉬까지 완벽했어요. 다 먹어가는게 아쉬울정도ㅠㅠ  새우부르스게따는 호불호없이 좋아하실메뉴.  개인적으로 라구파스타 제일 좋아하는데 고기가 부드러워서 좋았어요. 와인을부르는맛. 커리파스타는 다른데서 먹을수없던 메뉴가 색다른 메뉴라 시켜보았는데 가니쉬로 나온 고수랑 함께 드셔보세요. 추천합니다!  ,"9,999+",다이닝바,10000.0,40000.0,25000.0,10000.0,40000.0,25000.0,성동구,성수
Wip seongsu (윕 성수),4.5,923,다이닝바,성수,서울특별시 성동구 광나루로4가길 5 1층,점심 저녁 동일가 1 - 4만원,Ellie.s,5.0,저녁,2024.06.02,갈비라구파스타 미쳤어요... 완전 JMT❤️ 생각하니까 또 먹고 싶어요ㅠ 호불호 없을듯! 리뉴얼하면서 제 최애 토마토쉬림프가 없어졌지만 갈비라구를 가지고 오셨으니 용서해드릴께요 ㅎㅎ 다행히 제 최애 부라타는 아직 메뉴에 있어서 시켰어요! 맛은 말모말모~ 아 그리고 와규 스테이크 너무 맛있어서 사진 찍는거 까먹고 흡입했네여 하핫 새로운 메뉴 다 너무 너무 유니크하고 다 못 먹어뵈서 곧 또 갈려고요!총총..🥺 짱짱...정말.. 짱   ,"9,999+",다이닝바,10000.0,40000.0,25000.0,10000.0,40000.0,25000.0,성동구,성수
Wip seongsu (윕 성수),4.5,923,다이닝바,성수,서울특별시 성동구 광나루로4가길 5 1층,점심 저녁 동일가 1 - 4만원,서대국,4.7,점심,2024.06.25,항상 발전되는 맛.. 이탈리안보다는 퓨전 스타일.. 외진곳에 있어서 넘 다행임  ,"9,999+",다이닝바,10000.0,40000.0,25000.0,10000.0,40000.0,25000.0,성동구,성수
Wip seongsu (윕 성수),4.5,923,다이닝바,성수,서울특별시 성동구 광나루로4가길 5 1층,점심 저녁 동일가 1 - 4만원,방배동쭈,5.0,저녁,2024.06.14,스태프 분들 너무 친절하고 음식도 너무 맛있었어요ㅋ뇨끼랑 문어 추천드려요ㅋ  ,"9,999+",다이닝바,10000.0,40000.0,25000.0,10000.0,40000.0,25000.0,성동구,성수
Wip seongsu (윕 성수),4.5,923,다이닝바,성수,서울특별시 성동구 광나루로4가길 5 1층,점심 저녁 동일가 1 - 4만원,맛집가는수지,5.0,점심,2024.06.09,늘 맛있고 친절하고 누구를 데려가도 만족하는 윕이에요 또 방문할께요🫶🏻  ,"9,999+",다이닝바,10000.0,40000.0,25000.0,10000.0,40000.0,25000.0,성동구,성수
Wip seongsu (윕 성수),4.5,923,다이닝바,성수,서울특별시 성동구 광나루로4가길 5 1층,점심 저녁 동일가 1 - 4만원,빛나는 개척가_79295,4.7,저녁,2023.12.16,"분위기가 너무 좋아요........♡ 첫 방문 때 너머 만족스러웠어서 꼭 다시 방문 하고 싶었는데 모임 장소로 재방문 했어요! 다들 너무 만족스러워했고 맛있게 잘 먹고 갑니다... 뿌듯...♡ 와인 종류도 많고 내추럴와인 위주 였어서 좋았어용.. 음식도 너무 맛있구.. 특히 문어구이 소스 취저 였어요.. 파스타랑 채끝 스테이크도 존맛탱... 디저트도 진짜 달달구리 채고.. 많이 시켜서 그런가,, 디저트가 오래 걸리는거라 그런가,, 서비스로 팝콘도 주셨는데 그냥 팝콘이 아니라 트러플에 볶으셨나.. 트러플 향이랑 맛이 났는데 이렇게 고오급진 팝콘은 또 처음,, 다들 본 메뉴만치 많이 먹었어요 ㅋㅋㅋ 여튼 다들 너무 예쁘고 분위기도 좋다고 말해줘서 예약하길 정말 잘했어용 주최자 뿌듣.. 일찍 예약 해서 그런가 자리도 넓은 자리로 주셔서 아주 편하게 식사하다 갑니다~~ ♡ 이용시간이 두시간이라 길게는 못있었지만 짧고 굵게 잘 먹고 갔어용ㅋ 또 와야지.... 가게 앞 트리랑 크리스마스 장식 너무 예쁘게 해두셔서 사진도 진짜 킹잘나오고 연말 분위기 물씬... 너무 좋아...채고...🎄✨ 아참 본 메뉴 4개+디저트 2개+와인 2병 해서 총 30만원대.. 나왔어용... 계산은 내가 안했지만 가격 듣고 눈알 족굼 튀어나오는줄..  그치만 맛있어..  ","9,999+",다이닝바,10000.0,40000.0,25000.0,10000.0,40000.0,25000.0,성동구,성수
Wip seongsu (윕 성수),4.5,923,다이닝바,성수,서울특별시 성동구 광나루로4가길 5 1층,점심 저녁 동일가 1 - 4만원,alop,5.0,저녁,2024.06.02,윕 오픈할 때부터 단골이라 자주 갓어서 메뉴 리뉴얼 소식이 더없이 반가웠어요! 이전에도 맛잇엇지만 더 맛잇어져서 사진도 몇장 못남기고 먹느라 바빳던 ! 갈비라구 파스타 / 커리파스타 / 와규스테끼 / 뽈뽀 진짜 다 맛잇어요!!!! 데이트하기도 비지니스 미팅 하기도 좋습니다 성수동 최애 집  ,"9,999+",다이닝바,10000.0,40000.0,25000.0,10000.0,40000.0,25000.0,성동구,성수
Wip seongsu (윕 성수),4.5,923,다이닝바,성수,서울특별시 성동구 광나루로4가길 5 1층,점심 저녁 동일가 1 - 4만원,람해,4.8,저녁,2024.01.06,"2주 연속 방문했습니다..!!!!!! 연말연시 분위기에 완벽한 건물 외관, 인테리어에다가 맛있는 음식도 쾌속으로 나와서 너무너무 좋았는데,, 무엇보다 너어무 친절하시더라고요..!! 와인 추천을 정말 상세하게 해주시고 추천받은 와인들도 다 부탁드린대로 취향에 맞게 골라주셔서 최고였습니다.. 추천받은 다른 와인도 마셔보고싶어서 재방문했었는데 역시나 너무 맛있더라고요. 모임 두개를 이곳으로 예약했는데 전부 기분좋은 시간이었어요~ 감사합니다! 또 방문할게요~  ","9,999+",다이닝바,10000.0,40000.0,25000.0,10000.0,40000.0,25000.0,성동구,성수
Wip seongsu (윕 성수),4.5,923,다이닝바,성수,서울특별시 성동구 광나루로4가길 5 1층,점심 저녁 동일가 1 - 4만원,뿡뿡쓰,5.0,저녁,2024.01.13,흔하게 먹어 볼 수 있는 음식이 아니여서 좋았어요!!! 자극적이지 않고 음식 하나하나 다 맛있었어용! 사진은 못 찍었지만 제 최애는 흐무스 샐러드!! 넘 맛도리라 추가로 또 시켰지 뭐에요 ㅎㅎㅎㅎ>_<  그리고 마지막에 토마토 해산물 스튜 시켰는데 진짜 완전 옳은 선택!!!♡♡♡♡ 마무리 입가심으로 체고체고 매콤하면서 해산물 맛과 향이 너무 좋았어용  ,"9,999+",다이닝바,10000.0,40000.0,25000.0,10000.0,40000.0,25000.0,성동구,성수
Wip seongsu (윕 성수),4.5,923,다이닝바,성수,서울특별시 성동구 광나루로4가길 5 1층,점심 저녁 동일가 1 - 4만원,nina97,4.7,저녁,2023.12.31,데이트하기 좋은 곳이에요! 뇨끼는 진짜 맛있었고 와인도 달콤하고 좋았어요. 분위기는 너무 좋고 사람이 많아도 시끄럽지 않고 서비스가 빨라요♡  ,"9,999+",다이닝바,10000.0,40000.0,25000.0,10000.0,40000.0,25000.0,성동구,성수
Wip seongsu (윕 성수),4.5,923,다이닝바,성수,서울특별시 성동구 광나루로4가길 5 1층,점심 저녁 동일가 1 - 4만원,지당,4.7,점심,2024.01.01,분위기 좋고 친절하시고 맛도 좋아요^^  ,"9,999+",다이닝바,10000.0,40000.0,25000.0,10000.0,40000.0,25000.0,성동구,성수
Wip seongsu (윕 성수),4.5,923,다이닝바,성수,서울특별시 성동구 광나루로4가길 5 1층,점심 저녁 동일가 1 - 4만원,피자누나,5.0,점심,2024.01.20,"메뉴가 다 너무 맛있어요 사악한 성수 가격에 비하면 비싸지도 않고 메뉴도 빨리 나왔고 자리도 넓직해서 좋았어요 친절한 것도 좋고요 다만, 음료 1인 1음료 필수인 게 음료를 거의 안마시는 저희에겐 조금 단점으로 느껴졌네요..ㅠ 1인 1음료 없애주면 자주 갈 거 같아요!  ","9,999+",다이닝바,10000.0,40000.0,25000.0,10000.0,40000.0,25000.0,성동구,성수
Wip seongsu (윕 성수),4.5,923,다이닝바,성수,서울특별시 성동구 광나루로4가길 5 1층,점심 저녁 동일가 1 - 4만원,쾌활한 미식가_51974,4.0,저녁,2024.07.02,오랜만에 방문했는데 더 맛있어졌어요. 매력적인 공간에 모든 메뉴가 맛있었습니다. 특히 이베리코 스테이크가 맛있어요.   ,"9,999+",다이닝바,10000.0,40000.0,25000.0,10000.0,40000.0,25000.0,성동구,성수
Wip seongsu (윕 성수),4.5,923,다이닝바,성수,서울특별시 성동구 광나루로4가길 5 1층,점심 저녁 동일가 1 - 4만원,새금,4.7,점심,2023.11.23,"음식 아주 맛남 후무스 샐러드가 미쳤음 어니언 스프는 약간 연해서 아쉽긴 했지만 그래도 괜찮음 우리가 간날에 단체가 많았어서 좀 정신 없긴 했는데, 직원분들이 친절하심 한가지 아쉬운 점이자 단점으로 느껴지는 부분은 매장이 너무 춥다.... 그래서 음식이 너무 금방 식어서..처음 먹었을때보다 금방 짜게 느껴져버림... 창문이 철제고 입구나 이런 부분이 방한이 전혀 안되는 것으로 보임. 이거 빼고는 다 만족  ","9,999+",다이닝바,10000.0,40000.0,25000.0,10000.0,40000.0,25000.0,성동구,성수
Wip seongsu (윕 성수),4.5,923,다이닝바,성수,서울특별시 성동구 광나루로4가길 5 1층,점심 저녁 동일가 1 - 4만원,모모모지,5.0,저녁,2023.12.01,크리스마스 분위기 뿜뿜 -* 성수동에서 연말에 가기 너무 좋은 레스토랑인 거 같아요 ! 문 앞에 너무 예쁜 크리스마스 장식들에 들어가기도 전부터 설레서 사진 백 장 찍고 들어갔어요 -! 음식도 정말 맛있고 둘이 가서 메뉴 세 개 다 먹고 왔답니다 ! 찾아 가는 길이 조금 어렵고 주변에 상가들이 많이 없었지만 그래서 더 조용하고 분위기 있게 다녀온 거 같아요 :)  ,"9,999+",다이닝바,10000.0,40000.0,25000.0,10000.0,40000.0,25000.0,성동구,성수
Wip seongsu (윕 성수),4.5,923,다이닝바,성수,서울특별시 성동구 광나루로4가길 5 1층,점심 저녁 동일가 1 - 4만원,도도한 맛사냥꾼_14339,5.0,저녁,2023.12.04,크리스마스 분위기 내려고 갔는데 정말 좋았어요 :-) 메뉴도 모두 맛있고 분위기도 좋았습니다 와인을 잔으로 시킬 수 있어서 가볍게 한 잔 하며 음식을 먹을 수 있었어요. 가게 내부는 엄청 조용한 편은 아니고 약간 시끌시끌한데 그렇다고 너무 시끄러운 건 아니었어요. 대화하기 괜찮은 정도? 또 방문 의사 있습니다   ,"9,999+",다이닝바,10000.0,40000.0,25000.0,10000.0,40000.0,25000.0,성동구,성수
Wip seongsu (윕 성수),4.5,923,다이닝바,성수,서울특별시 성동구 광나루로4가길 5 1층,점심 저녁 동일가 1 - 4만원,챠챠1988,5.0,점심,2023.12.13,주문하자마자 빠르게 식사가 제공됬고 친절하게 서빙해  주셨어요!!! 맛도 너무 좋았어요 배가 고파서 그런지 양이 많지는 않았지만 그래서 남김없이 먹을수 있어서 좋았어요!!  연말 분위기도 느낄수 있고 친구들과 이야기 하면서 식사하기도 부담없어서 좋았어요  ,"9,999+",다이닝바,10000.0,40000.0,25000.0,10000.0,40000.0,25000.0,성동구,성수
Wip seongsu (윕 성수),4.5,923,다이닝바,성수,서울특별시 성동구 광나루로4가길 5 1층,점심 저녁 동일가 1 - 4만원,미피의하루,5.0,점심,2023.12.07,와인바이지만 낮에 가도 넘 예뻐요! 예약 한자리가 운 좋게 떠있어서 갔는데 너무 맛있구 분위기도 좋아요 ~ 덕분에 생일날 맛있는 한끼 되었습니다 :) 담에 기회될때는 저녁시간때에도 가고싶어요! ⭐️✨  ,"9,999+",다이닝바,10000.0,40000.0,25000.0,10000.0,40000.0,25000.0,성동구,성수
Wip seongsu (윕 성수),4.5,923,다이닝바,성수,서울특별시 성동구 광나루로4가길 5 1층,점심 저녁 동일가 1 - 4만원,laag,5.0,저녁,2023.12.27,"남자친구 데리고 두번째 방문이었어요 - 처음 방문한 날은 낮에 친구와 갔는데, 운좋게 웨이팅•예약 없이 들어갈 수 있었어요! 그 때 좋은 음식과 기억으로 재방문했습니다! 여전히 서비스도 좋으시고 분위기도 말할 것 없이 좋았습니다 ㅎㅎ 방문하시는 분들이 완전 프라이빗하거나 조용한 분위기를 원하시면 잘 안 맞는다고 생각하실 수도 있을 것 같아요 ..! 아무래도 연말 분위기가 물씬 나서 그런지 모임이나 데이트 하시는 분들이 매장 내에 많으셔서 복작복작한 느낌 나니까 저는 오히려 너무 좋더라구요 !! 다음에도 또 올게요 ;-)  ","9,999+",다이닝바,10000.0,40000.0,25000.0,10000.0,40000.0,25000.0,성동구,성수
Wip seongsu (윕 성수),4.5,923,다이닝바,성수,서울특별시 성동구 광나루로4가길 5 1층,점심 저녁 동일가 1 - 4만원,아람오,5.0,점심,2023.12.16,"아주 예쁘고 맛있고 분위기도 좋고 친절한 곳이었어요. 일행 중 페스코테리언이 계셨는데, 그 분도 정말 맛있게 메뉴를 즐길 수 있었습니다. 감사합니다 🫶🏼  ","9,999+",다이닝바,10000.0,40000.0,25000.0,10000.0,40000.0,25000.0,성동구,성수
Wip seongsu (윕 성수),4.5,923,다이닝바,성수,서울특별시 성동구 광나루로4가길 5 1층,점심 저녁 동일가 1 - 4만원,김수진2,5.0,저녁,2023.11.24,넘이뻐요 맛있게 잘먹었습니다  스테이크가 조금 아쉬웠지만 대체로 맛있엇어요 다음번엔 미디움으로 먹으러구요 다음에 또 방문할게여  ,"9,999+",다이닝바,10000.0,40000.0,25000.0,10000.0,40000.0,25000.0,성동구,성수
Wip seongsu (윕 성수),4.5,923,다이닝바,성수,서울특별시 성동구 광나루로4가길 5 1층,점심 저녁 동일가 1 - 4만원,ara__ra,5.0,점심,2023.12.18,아기자기 귀여운 무드가 가득한 곳 직원분들도 친절하시고 음식 맛도 분위기도 너무 좋았습니다  ,"9,999+",다이닝바,10000.0,40000.0,25000.0,10000.0,40000.0,25000.0,성동구,성수
Wip seongsu (윕 성수),4.5,923,다이닝바,성수,서울특별시 성동구 광나루로4가길 5 1층,점심 저녁 동일가 1 - 4만원,종종종종종종종,4.0,저녁,2024.01.02,"와인바다 보니 음식 양은 적은 편이에요. 맛은 특별할 것 없이 무난했습니다. 와 맛있다~ 하는 건 없었지만 맛 없는 것도 없는.. 분위기가 코지하고, 대화 나누기에 좋을만큼 테이블 간격도 적당했어요. 테이블 사이즈가 넉넉해서 모임 하는분들이 많았습니다. 메뉴 하나씩 시키면 와인 병으로 안시켜도 되는거같던데, 저희는 메뉴도 많이 시키고 와인도 시켰어요 ㅋㅋ 분위기가 좋아서 모든 것이 좋았습니다~   ","9,999+",다이닝바,10000.0,40000.0,25000.0,10000.0,40000.0,25000.0,성동구,성수
